"X","title","date_posted","position","location","url","District","Archive_Date"
15,"Sub- Route Bus Driver - Burlington","9/23/2020","Support Staff/","Bus Barn - South","https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1","Big Horn School District 1",2024-08-09
16,"Sub- Route Bus Driver - Cowley","9/23/2020","Support Staff/","Bus Barn - North","https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1","Big Horn School District 1",2024-08-09
17,"Route Bus Driver - Cowley - 4 hrs. approximately ; Can be combined with RMMHS Custodial Position (401)","2/27/2024","Support Staff/","Bus Barn - North","https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1","Big Horn School District 1",2024-08-09
18,"Middle School Head Wrestling Coach","5/8/2024","Athletics/Activities","Lovell Middle School","https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1","Big Horn School District 2",2024-08-09
19,"Substitute Teacher","3/30/2022","Substitute/","Big Horn County School District #2","https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1","Big Horn School District 2",2024-08-09
20,"LES Computer Lab Paraprofessional","8/6/2024","Support Staff/","Lovell Elementary School","https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1","Big Horn School District 2",2024-08-09
21,"Substitute Route and Activity Bus Drivers","3/29/2022","Transportation","Big Horn County School District #2","https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1","Big Horn School District 2",2024-08-09
22,"Route Bus Driver","1/18/2024","Transportation/","Big Horn County School District #2","https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1","Big Horn School District 2",2024-08-09
23,"Agriculture Teacher - FFA Sponsor","6/13/2024","High School Teaching","Greybull High School","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
24,"Paraprofessional- Elementary School","8/2/2024","Support Staff/","Greybull Elementary School(High-Needs School)","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
25,"Bus Driver","8/2/2024","Transportation","District Wide","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
26,"Substitute Teacher","7/5/2017","Substitute/","District Wide","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
27,"High School Science Research Sponsor (Internal Applicants Only)","8/2/2024","Athletics/Activities/","Greybull High School","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
28,"Elementary Student Council Sponsor- Internal Applicants Only","8/2/2024","Athletics/Activities/","Greybull Elementary School","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
29,"High School Speech Sponsor / Coach","3/6/2024","Athletics/Activities/","Greybull High School","https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1","Big Horn School District 3",2024-08-09
30,"General Education Paraprofessional","5/22/2024","Paraprofessional/","Riverside High School","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4",2024-08-09
31,"21 CCLC After School Program Activity Leaders","1/21/2020","Student Support Services","Laura Irwin Elementary","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4",2024-08-09
32,"Bus Driver","1/7/2022","Support Staff","District","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4",2024-08-09
33,"Rawlins Aquatics Center","2/16/2024","Aquatics/","Rawlins Aquatics Center","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
34,"Rawlins Aquatics Center - Part Time","2/16/2024","Aquatics/","Rawlins Aquatics Center","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
35,"Rawlins Aquatics Center - Full Time","2/16/2024","Aquatics/","Rawlins Aquatics Center","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
36,"Girls Wrestling Coach","5/28/2024","Athletics/Activities/","Rawlins Middle School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
37,"Part Time Pre-K Teacher","7/17/2024","Elementary School Teaching","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
38,"Music Teacher","4/9/2024","Elementary School Teaching","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
39,"Food Service - Substitute","2/16/2024","Food Service","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
40,"Food Service Substitute","2/16/2024","Food Service","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
41,"P.E./ Health Teacher-K-12","5/9/2024","High School Teaching/","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
42,"Custodian","7/8/2024","Maintenance/Custodial","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
43,"Custodial - Substitute","2/16/2024","Maintenance/Custodial","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
44,"Custodial - Substitute","2/16/2024","Maintenance/Custodial","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
45,"Middle School Math Teacher","3/11/2024","Middle School Teaching","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
46,"Middle School Choir/Music Teacher","5/21/2024","Middle School Teaching/","Rawlins Middle School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
47,"Special Ed. Teacher (High Needs)","2/6/2024","Special Education/","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
48,"Special Ed. Para Professionals","6/13/2024","Special Education/","Rawlins Middle School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
49,"Special Ed, Para Professional","6/13/2024","Special Education/","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
50,"Rawlins High School Special Education Teacher","4/11/2024","Special Education/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
51,"Substance Abuse/Mental Health Services Grant Administrator","7/10/2024","Student Support Services/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
52,"Substitute Teacher","4/23/2024","Substitute/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
53,"LSRV Substitute Teacher","4/23/2024","Substitute/","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
54,"Rawlins High School Building Para","3/21/2024","Support Staff/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
55,"Bus Detailer","9/22/2023","Transportation","Transportation","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
56,"Bus Driver","11/17/2023","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
57,"Substitute Bus Driver","9/13/2022","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
58,"Bus Driver","9/22/2023","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
59,"Substitute Bus Driver","9/22/2023","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1",2024-08-09
60,"Head High School Track Coach","6/4/2024","Athletics/Activities/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
61,"Other Assistant Middle School Track Coach","6/4/2024","Athletics/Activities/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
62,"Middle School First Assistant (Head) Wrestling Coach","3/7/2024","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
63,"First Assistant (Head) Middle School Boys Basketball Coach","4/2/2024","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
64,"Other Assistant Middle School Boys Basketball Coach","4/2/2024","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
65,"Other Assistant Middle School Boys Basketball Coach","5/1/2024","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
66,"Other Assistant Middle School Girls Basketball","5/1/2024","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
67,"Other Assistant Middle School Wrestling Coach","4/10/2023","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
68,"Assistant High School Football Coach","7/31/2024","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
69,"Assistant High School Boys Basketball Coach","7/31/2024","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
70,"Full Time Custodian","7/30/2024","Maintenance/Custodial/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
71,"Physical Education Teacher","7/31/2024","Middle School Teaching/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
72,"Occupational Therapist(s)","12/22/2023","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
73,"Speech Language Pathologist","3/4/2022","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
74,"Substitute Bus Driver 2024/2025 School Year","6/13/2024","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
75,"Substitute Classroom/Special Education Aide 2024/2025 School Year","6/13/2024","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
76,"Substitute Cook Helpers 2024/2025 School Year","6/13/2024","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
77,"Substitute Custodian 2024/2025 School Year","6/13/2024","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
78,"Substitute Teacher 2024/2025 School Year","6/13/2024","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
79,"Cooks Helper","7/17/2024","Support Staff/","Hanna Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
80,"Route/Activity Bus Driver","5/29/2024","Support Staff/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
81,"Route/Activity Bus Driver","6/18/2024","Support Staff/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
82,"Rural Elementary Building Paraprofessional (Aide)","6/25/2024","Support Staff/","Medicine Bow Elementary","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2",2024-08-09
83,"Junior High School (7-8) Head Boys Basketball Coach","6/6/2024","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
84,"Junior High School (7-8) Head Girls Basketball Coach","6/6/2024","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
85,"High School Assistant Girls Basketball Coach","8/8/2024","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
86,"Food Service Worker - Cook (Part -Time)","7/3/2024","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
87,"Head Baker - Food Services (Full-Time)","7/3/2024","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
88,"Custodian","1/15/2024","Maintenance/Custodial/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
89,"Seasonal Assistant Groundskeeper","4/9/2024","Maintenance/Custodial/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
90,"School Nurse","7/24/2024","Student Support Services Certified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
91,"Speech Therapist/Speech Pathologist","5/3/2024","Student Support Services Certified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
92,"Special Education Paraprofessional","4/12/2024","Student Support Services Classified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
93,"Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help","3/26/2019","Substitute/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
94,"Bus Driver (Route, Activity, Sub)","4/13/2023","Transportation/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2",2024-08-09
95,"Special Olympics Assistant Coach","7/17/2024","Athletics/Activities/Extra Duty/","Student Support Services","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
96,"Special Olympics Head Coach","7/17/2024","Athletics/Activities/Extra Duty/","Student Support Services","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
97,"Food Service Worker 1 (Full Time)","7/11/2024","Food Service/","Food Service","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
98,"Maintenance- HVAC Technician","8/1/2024","Maintenance/Custodial","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
99,"Maintenance Worker","8/1/2024","Maintenance/Custodial","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
100,"DPS Custodian","6/27/2024","Maintenance/Custodial/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
101,"Speech and Language Pathology Assistant","2/6/2024","Student Support Services","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
102,"Deaf Interpreter","6/4/2024","Student Support Services/","Student Support Services","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
103,"Classified Substitute Positions","7/24/2024","Substitute","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
104,"Certified Substitute","7/24/2024","Substitute/","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
105,"Part-time 6th Grade Band Paraprofessional","7/31/2024","Support Staff/","Douglas Middle School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
106,"CCSD#1 Paraprofessionals","7/8/2024","Support Staff/","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
107,"Bus Driver","6/3/2024","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
108,"Crossing Guard","6/18/2024","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1",2024-08-09
109,"JH Football Coach","7/1/2024","Athletics/Activities/","Hulett K-12","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
110,"JH Girls Basketball Coach","7/1/2024","Athletics/Activities/","Hulett K-12","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
111,"Junior High Volleyball Coach","2/27/2024","Athletics/Activities/","Sundance Secondary","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
112,"JH Wrestling Coach","7/1/2024","Athletics/Activities/","Hulett K-12","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
113,"Part-Time Custodian","4/29/2024","Maintenance/Custodial/","Moorcroft Secondary","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
114,"Full-Time Custodian","5/22/2024","Maintenance/Custodial/","Sundance Elementary","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
115,"Part-Time Custodian","1/22/2024","Maintenance/Custodial/","Hulett K-12","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
116,"Substitute Custodian","2/8/2024","Substitute/","District Wide","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
117,"Substitute Paraprofessional","2/8/2024","Substitute/","District Wide","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
118,"Substitute Teacher","2/8/2024","Substitute/","District Wide","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
119,"Full-Time SPED Paraprofessional","8/5/2024","Support Staff/","Sundance Secondary","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
120,"Route SUV Driver","7/16/2024","Support Staff/","Moorcroft Secondary","https://www.applitrack.com/crook/onlineapp/default.aspx?all=1","Crook County school District 1",2024-08-09
121,"Freshman Football Coach","5/20/2024","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
122,"Assistant Girls Swim Coach - Diving","5/20/2024","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
123,"Special Olympics Coach","5/20/2024","Athletics/Activities/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
124,"Assistant Football Coach (2 positions)","5/20/2024","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
125,"Assistant Coed Swim Coach","5/20/2024","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
126,"Assistant 7th Grade Boys Basketball Coach","5/21/2024","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
127,"Head 7th Volleyball Coach","5/22/2024","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
128,"Assistant 7th Volleyball Coach","5/22/2024","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
129,"Head Dance Coach","8/7/2024","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
130,"Nutritional Service Worker (4 hour)","8/7/2024","Food Service/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
131,"Paraprofessional – Computer Lab","8/6/2024","Paraprofessional/","Gannett Peak & Baldwin Creek","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
132,"Special Education Paraprofessional","7/8/2024","Paraprofessional/","Baldwin Creek Elementary","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
133,"SPED Paraprofessional (multiple positions)","6/20/2024","Paraprofessional/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
134,"SPED Paraprofessionals (multiple positions-inclusion, extended resource, behavior)","7/5/2024","Paraprofessional/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
135,"Substitute Custodian","6/10/2024","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
136,"Substitute Nurse","6/10/2024","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
137,"Substitute Nutritional Service Worker (cook)","6/10/2024","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
138,"Substitute - classrooms","6/10/2024","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
139,"Substitute Bus/Activity Driver","6/10/2024","Substitute/","Central Services","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
140,"Lifeguard and Water Safety Instructor (multiple positions)","8/2/2024","Swimming Pool/","Bruce Gresly Aquatic Center","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
141,"Lights On Classroom Helper - High School Students may apply     (multiple positions)","7/29/2024","Temporary/","LVHS/LMS","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
142,"Lights On Classroom Leader (Multiple position; based on student enrollment)","7/29/2024","Temporary/","Lights On","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
143,"Lights On Early Bird Leader","8/1/2024","Temporary/","Lights On","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1",2024-08-09
144,"Business Manager","7/11/2024","Administration/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21",2024-08-09
145,"Music Teacher K-8th Grade (Open Until Filled)","5/28/2024","Elementary School Teaching/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21",2024-08-09
146,"Substitute Custodians","9/28/2021","Maintenance/Custodial/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21",2024-08-09
147,"Family and Consumer Science Teacher","9/13/2023","Middle School Teaching/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21",2024-08-09
148,"Copy Of COOK","5/28/2024","Student Support Services/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21",2024-08-09
