X,title,date_posted,position,location,url,District,Archive_Date
12,Substitute Teacher,3/30/2022,Substitute/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,8/8/2025
13,Preschool Paraprofessional 2025-26,7/7/2025,Support Staff/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,8/8/2025
14,Substitute Route and Activity Bus Drivers,3/29/2022,Transportation,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,8/8/2025
15,Route Bus Driver,5/27/2025,Transportation/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,8/8/2025
16,High School Assistant Track Coach,7/15/2025,Athletics/Activities,District Wide,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,8/8/2025
17,Middle School Assistant Boys Basketball Coach,6/11/2025,Athletics/Activities,District Wide,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,8/8/2025
18,Paraprofessional- Elementary School,6/3/2025,Support Staff/,Greybull Elementary School(High-Needs School),https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,8/8/2025
19,Substitute Teacher,7/5/2017,Substitute/,District Wide,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,8/8/2025
20,24-25 Substitute Bus Driver / Activity Driver,12/17/2024,Transportation/,Transportation,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,8/8/2025
21,Head Boys and Girls Track Coach,2/12/2025,Athletics/Activities,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,8/8/2025
22,Bus Mechanic/Custodian,8/5/2025,Maintenance/Custodial,District,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,8/8/2025
23,21 CCLC After School Program Activity Leaders,1/21/2020,Student Support Services,Laura Irwin Elementary,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,8/8/2025
24,Bus Driver,1/7/2022,Support Staff,District,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,8/8/2025
25,Substitute,7/21/2025,Support Staff,District,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,8/8/2025
26,Rawlins Aquatics Center,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
27,Rawlins Aquatics Center - Part Time,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
28,Rawlins Aquatics Center - Full Time,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
29,Asst. Musical Director,6/9/2025,Athletics/Activities/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
30,Asst. Boys and Girls Soccer Coach,6/9/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
31,2nd Asst. Swim Coach,6/12/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
32,Goalie Soccer Coach,7/7/2025,Athletics/Activities/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
33,2nd Asst. Track Coach,8/4/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
34,STEM Teacher,4/28/2025,Elementary School Teaching,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
35,Automotive Teacher,2/5/2025,High School Teaching/,Carbon County Higher Education Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
36,Custodial - Substitute,2/16/2024,Maintenance/Custodial,Little Snake River Valley School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
37,Custodian,7/30/2025,Maintenance/Custodial,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
38,Substitute Custodian,7/29/2025,Maintenance/Custodial,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
39,ESL/ELL Teacher,4/16/2025,Middle School Teaching,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
40,Special Education Teacher,5/12/2025,Special Education,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
41,Special Education Teacher,12/20/2024,Special Education,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
42,Special Education Counselor,4/14/2025,Special Education,Rawlins Elementary K-5,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
43,Special Ed. Para Professional (Life Skills Room),5/5/2025,Special Education/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
44,Special Ed. Para Professionals,6/13/2024,Special Education/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
45,Special Ed. Para Professional,7/25/2025,Special Education/,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
46,Substitute Teacher,7/29/2025,Substitute/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
47,Building Para Professional,7/9/2025,Support Staff/,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
48,Building (Office) Para Professional,6/17/2025,Support Staff/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
49,Special Ed. Para Professional,7/30/2025,Support Staff/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
50,Substitute Bus Driver,7/29/2025,Transportation,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
51,Bus Driver,9/22/2023,Transportation/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
52,Substitute Bus Driver,9/22/2023,Transportation/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,8/8/2025
53,Other Assistant Middle School Volleyball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
54,High School Assistant Boys Basketball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
55,Assistant High School Wrestling Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
56,Other Assistant Middle School Football Coach,5/6/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
57,First Assistant (Head) Middle School Girls Basketball Coach,5/28/2025,Athletics/Activities/,Encampment K-12,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
58,Other Assistant Middle School Girls Basketball Coach,5/28/2025,Athletics/Activities/,Encampment K-12,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
59,First Assistant (Head) Middle School Girls Basketball Coach,6/9/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
60,Assistant High School Wrestling Coach,6/9/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
61,Other Assistant Middle School Wrestling Coach,6/9/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
62,Head High School Speech Coach,6/9/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
63,6-12 Band Teacher,3/31/2025,High School Teaching/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
64,Music Teacher,2/24/2025,High School Teaching/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
65,Full Time Custodian,4/28/2025,Maintenance/Custodial/,Encampment K-12,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
66,Occupational Therapist(s),12/22/2023,Student Support Services/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
67,Speech Language Pathologist(s),3/4/2022,Student Support Services/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
68,Substitute Bus Driver 2025/2026 School Year,7/15/2025,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
69,Substitute Classroom/Special Education Aide 2025/2026 School Year,7/15/2025,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
70,Substitute Cook Helpers 2025/2026 School Year,7/15/2025,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
71,Substitute Custodian 2025/2026 School Year,7/15/2025,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
72,Substitute Teacher 2025/2026 School Year,7/15/2025,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
73,Cooks Helper(s),7/16/2025,Support Staff/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
74,Cooks Helper,7/14/2025,Support Staff/,Hanna Elementary School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
75,Route/Activity Bus Driver(s),2/24/2025,Support Staff/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,8/8/2025
76,High School Assistant Speech Sponsor,6/5/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
77,High School Assistant Drama Sponsor,6/5/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
78,High School FBLA Sponsor,6/5/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
79,Junior High School (7-8) Head Wrestling Coach,4/16/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
80,Junior High School (7-8) Assistant Football Coach,6/3/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
81,JH Assistant Girls Basketball Coach,6/5/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
82,JH Assistant Volleyball Coach,7/23/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
83,K-6 Music Teacher,7/14/2025,Elementary School Teaching/,Grant Elementary School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
84,Speech Therapist/Speech Pathologist,5/3/2024,Student Support Services Certified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
85,Special Education Paraprofessional (Speech),8/4/2025,Student Support Services Classified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
86,Special Education Paraprofessional,8/6/2025,Student Support Services Classified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
87,Special Education Paraprofessional,6/18/2025,Student Support Services Classified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
88,Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help,3/26/2019,Substitute/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
89,"Bus Driver (Route, Activity, Sub)",4/13/2023,Transportation/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
90,Transportation Director,1/31/2025,Transportation/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,8/8/2025
91,DMS Assistant 8th Grade Girls Basketball Coach,7/31/2025,Athletics/Activities/Extra Duty/,Activities Department,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
92,DMS Head Wrestling Coach,7/31/2025,Athletics/Activities/Extra Duty/,Activities Department,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
93,Food Service Worker,8/4/2025,Food Service/,Food Service,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
94,DRC Lifeguard,8/1/2025,Student/,Douglas Recreation Center,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
95,Classified Substitute Positions,7/29/2025,Substitute,Central Administration,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
96,Certified Substitute,7/29/2025,Substitute/,Central Administration,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
97,Substitute Bus Monitor/Paraprofessional,7/29/2025,Support Staff/,Transportation,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
98,CCSD#1 Paraprofessionals,7/8/2025,Support Staff/,Converse County School District #1,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
99,Bus Driver,7/28/2025,Transportation/,Transportation,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
100,Substitute Bus Driver,7/29/2025,Transportation/,Transportation,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
101,Substitute Crossing Guard,7/29/2025,Transportation/,Transportation,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,8/8/2025
102,Head 7th Volleyball Coach (At-Will),2/6/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
103,Assistant 8th Football Coach (At-Will),4/29/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
104,Assistant 7th Grade Boys Basketball Coach,5/22/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
105,Assistant 8th Volleyball Coach,5/22/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
106,Head Nordic Ski Coach (at-will),6/6/2025,Athletics/Activities/,Lander Valley High School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
107,Assistant Nordic Ski Coach,6/12/2025,Athletics/Activities/,Lander Valley High School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
108,LVHS Custodian,8/6/2025,Maintenance/,Lander Valley High School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
109,SPED Paraprofessional,7/7/2025,Paraprofessional/,Gannett Peak Elementary,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
110,SPED Resource Paraprofessional,7/23/2025,Paraprofessional/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
111,SPED Paraprofessional,7/29/2025,Paraprofessional/,Baldwin Creek Elementary,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
112,Substitute Custodian (at-will),6/11/2025,Substitute/,District-wide,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
113,Substitute Nurse (at-will),6/11/2025,Substitute/,District-wide,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
114,Substitute Nutritional Service Worker (at-will),6/11/2025,Substitute/,District-wide,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
115,Substitute - classrooms (at-will),6/11/2025,Substitute/,District-wide,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
116,Substitute Bus/Activity Driver (at-will),6/11/2025,Substitute/,Central Services,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
117,"Lifeguards and Water Safety Instructors (multiple, temporary, at-will positions)",8/6/2025,Swimming Pool/,Bruce Gresly Aquatic Center,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
118,Lights On Classroom Helper- High School Students may apply,7/31/2025,Temporary/,Lights On,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
119,Lights On Classroom Leader,7/31/2025,Temporary/,Lights On,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
120,Lights On Early Bird Leader,7/31/2025,Temporary/,Lights On,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
121,Lights On Program Site Coordinator,7/31/2025,Temporary/,Lights On,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
122,Bus Driver,7/25/2025,Transportation / Warehouse/,District-wide,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,8/8/2025
123,MTSS (Multi-Tiered System of Support) Coordinator (K-8),6/30/2025,Elementary School Teaching/,Fremont County School District 21,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
124,Substitute Custodians,9/28/2021,Maintenance/Custodial/,Fort Washakie Elementary,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
125,Substitute Cooks,9/28/2021,Student Support Services/,Fort Washakie Elementary,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
126,Speech/Language Pathologist - Open until filled,7/23/2025,Student Support Services/,Fremont County School District 21,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
127,Substitute Teacher,9/12/2023,Substitute/,Fort Washakie Elementary,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
128,Paraprofessional,9/10/2024,Support Staff/,Fremont County School District 21,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
129,Information Support Technician - Open until filled.,5/1/2025,Technology/,Fremont County School District 21,https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1,Fremont County School District 21,8/8/2025
130,Special Education Paraprofessionals with Possible Apprenticeship 2025-2026,7/10/2025,Support Staff/,Special Ed Dept,https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1,Fremont County School District 24,8/8/2025
131,High School Girls Basketball Assistant Coach,5/6/2025,Athletics/Activities/,Shoshoni JH/HS,https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1,Fremont County School District 24,8/8/2025
132,Junior High Girls Basketball Head Coach,5/6/2025,Athletics/Activities/,Shoshoni JH/HS,https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1,Fremont County School District 24,8/8/2025
133,Food Service Director,10/16/2024,Administration/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
134,Music Teacher,4/2/2024,Certified Staff/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
135,Music Teacher,4/6/2023,Certified Staff/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
136,District Cultural Advocate,3/21/2023,Culture/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
137,Elementary Teacher,1/26/2023,Elementary School Teaching/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
138,High School Math Teacher,4/2/2024,High School Teaching/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
139,Substitute Custodian,3/12/2020,Maintenance/Custodial/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
140,Paraprofessional,3/21/2023,Paraprofessional/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
141,Special Education Teacher,4/2/2024,Special Education/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
142,Special Education Teacher,5/2/2023,Special Education/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
143,K-12 Counselor,6/4/2024,Student Support Services/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
144,Substitute Cook,3/19/2021,Substitute/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
145,Substitute Teacher,8/18/2022,Substitute/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
146,Bus Driver,5/25/2023,Transportation/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
147,Bus Monitor,7/19/2023,Transportation/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
148,Substitute Bus Driver,3/12/2020,Transportation/,Fremont County School District 38,https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1,Fremont County School District 38,8/8/2025
149,High School Assistant Volleyball Coach,3/24/2025,Athletics/Activities,Wind River High School,https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1,Fremont County School District 6,8/8/2025
150,High School Head Girls Basketball Coach,3/24/2025,Athletics/Activities,Wind River High School,https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1,Fremont County School District 6,8/8/2025
151,Custodian,12/17/2024,Maintenance/Custodial/,Wind River Schools,https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1,Fremont County School District 6,8/8/2025
152,Maintenance/Custodian,7/30/2025,Maintenance/Custodial/,Wind River Schools,https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1,Fremont County School District 6,8/8/2025
