X,title,date_posted,position,location,url,District,Archive_Date
13,Title I Elementary Paraprofessional (Instructional) - Burlington - 28 hrs,5/12/2025,Paraprofessional/,Burlington Schools,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
14,Special Education Paraprofessionals (Instructional) - 37 hrs - BES,5/19/2025,Paraprofessional/,Burlington Schools,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
15,Special Education Job Coach Paraeducator School - 175 student days 36 hrs./wk,5/12/2025,Paraprofessional/,Rocky Mountain Middle/High School,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
16,Sub Nurse,9/23/2020,Student Support Services/,Big Horn Co School District 1,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
17,Sub - Teacher,9/23/2020,Substitute/,Big Horn Co School District 1,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
18,Sub- Custodial/Cook/Secretary,9/23/2020,Support Staff/,Big Horn Co School District 1,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
19,Sub - Paraprofessional,9/23/2020,Support Staff/,Big Horn Co School District 1,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
20,Sub- Route Bus Driver - Burlington,9/23/2020,Support Staff/,Bus Barn - South,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
21,Sub- Route Bus Driver - Cowley,9/23/2020,Support Staff/,Bus Barn - North,https://www.applitrack.com/bighorn1/onlineapp/JobPostings/view.asp?all=1,Big Horn School District 1,5/23/2025
22,8th Grade Boys Assistant Basketball Coach,5/20/2025,Athletics/Activities,Lovell Middle School,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
23,High School Mathematics Teacher,3/27/2025,High School Teaching/,Lovell High School,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
24,BGH2 Maintenance Director,4/15/2025,Maintenance/Custodial/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
25,Speech Language Pathologist,2/19/2025,Student Support Services/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
26,Substitute Teacher,3/30/2022,Substitute/,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
27,Substitute Route and Activity Bus Drivers,3/29/2022,Transportation,Big Horn County School District #2,https://www.applitrack.com/bgh2/onlineapp/default.aspx?all=1,Big Horn School District 2,5/23/2025
28,High School Head Wrestling Coach,5/21/2025,Athletics/Activities,Greybull High School,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,5/23/2025
29,Elementary School Special Education Teacher,5/19/2025,Elementary School Teaching/,Greybull Elementary School,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,5/23/2025
30,School Nurse,5/16/2025,Student Support Services/,District Wide,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,5/23/2025
31,Substitute Teacher,7/5/2017,Substitute/,District Wide,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,5/23/2025
32,24-25 Substitute Bus Driver / Activity Driver,12/17/2024,Transportation/,Transportation,https://www.applitrack.com/bighorn/onlineapp/default.aspx?all=1,Big Horn School District 3,5/23/2025
33,Head Varsity Girls Basketball Coach,2/12/2025,Athletics/Activities,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
34,Head Boys and Girls Track Coach,2/12/2025,Athletics/Activities,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
35,Assistant Middle School Volleyball Coach,2/12/2025,Athletics/Activities,Riverside Middle School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
36,Assistant Wrestling Coach,2/24/2025,Athletics/Activities,RMS/RHS,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
37,Assistant JV Football Coach,4/28/2025,Athletics/Activities,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
38,CTE Woods/CAD Teacher,5/13/2025,High School Teaching,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
39,Math Teach,5/13/2025,High School Teaching/,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
40,Maintenance/Custodial,3/31/2025,Maintenance/Custodial/,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
41,Special Education Paraprofessional,5/5/2025,Paraprofessional/,Riverside High School,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
42,21 CCLC After School Program Activity Leaders,1/21/2020,Student Support Services,Laura Irwin Elementary,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
43,Bus Driver,1/7/2022,Support Staff,District,https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1,Big Horn School District 4,5/23/2025
44,Rawlins Aquatics Center,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
45,Rawlins Aquatics Center - Part Time,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
46,Rawlins Aquatics Center - Full Time,2/16/2024,Aquatics/,Rawlins Aquatics Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
47,Asst. Volleyball Coach,2/11/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
48,Asst. Girls Basketball Coach,5/6/2025,Athletics/Activities/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
49,2nd Asst. Boys Basketball Coach,5/6/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
50,Asst. Boys Basketball Coach,5/6/2025,Athletics/Activities/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
51,1st and 2nd Asst. Football Coach,5/6/2025,Athletics/Activities/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
52,Asst. Volleyball Coach,5/12/2025,Athletics/Activities/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
53,Elementary Teacher,4/17/2025,Elementary School Teaching,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
54,STEM Teacher,4/28/2025,Elementary School Teaching,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
55,Daycare Lead Teacher,4/14/2025,Elementary School Teaching/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
56,Daycare Para Professional,4/14/2025,Elementary School Teaching/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
57,Science Teacher,2/10/2025,High School Teaching,Victory High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
58,Automotive Teacher,2/5/2025,High School Teaching/,Carbon County Higher Education Center,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
59,Custodial - Substitute,2/16/2024,Maintenance/Custodial,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
60,Custodial - Substitute,2/16/2024,Maintenance/Custodial,Little Snake River Valley School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
61,Maintenance Worker,4/29/2025,Maintenance/Custodial,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
62,Math Teacher,4/28/2025,Middle School Teaching,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
63,ESL/ELL Teacher,4/16/2025,Middle School Teaching,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
64,Middle School Math Teacher,3/11/2024,Middle School Teaching,Little Snake River Valley School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
65,Science Teacher,2/19/2025,Middle School Teaching,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
66,School Psychologist,4/11/2025,Special Education,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
67,Special Education Teacher,12/20/2024,Special Education,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
68,Special Education Counselor,4/14/2025,Special Education,Rawlins Elementary K-5,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
69,Special Education Teacher,5/12/2025,Special Education,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
70,Special Ed. Para Professional (Life Skills Room),5/5/2025,Special Education/,Rawlins High School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
71,Special Ed. Teacher (High Needs),2/6/2024,Special Education/,Rawlins Elementary School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
72,Special Ed. Para Professionals,6/13/2024,Special Education/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
73,Special Ed. Para Professional,8/14/2024,Special Education/,Rawlins Middle School,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
74,WBI - Mental Health Aide/Case Manager School-Based,3/17/2025,Student Support Services,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
75,Bus Driver,9/22/2023,Transportation/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
76,Substitute Bus Driver,9/22/2023,Transportation/,District,https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1,Carbon County School District 1,5/23/2025
77,Assistant High School Boys Basketball Coach,7/31/2024,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
78,First Assistant (Head) Middle School Volleyball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
79,Other Assistant Middle School Volleyball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
80,Other Assistant Middle School Football Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
81,First Assistant (Head) Middle School Girls Basketball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
82,Other Assistant Middle School Girls Basketball,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
83,First Assistant (Head) Middle School Boys Basketball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
84,High School Assistant Boys Basketball Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
85,Assistant High School Wrestling Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
86,Other Assistant Wrestling Coach,3/12/2025,Athletics/Activities/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
87,First Assistant (Head) Middle School Football Coach,5/6/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
88,Other Assistant Middle School Football Coach,5/6/2025,Athletics/Activities/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
89,Elementary Teacher(s),4/22/2025,Elementary School Teaching/,Saratoga Elementary School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
90,6-12 Band Teacher,3/31/2025,High School Teaching/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
91,Music Teacher,2/24/2025,High School Teaching/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
92,Full Time Custodian,4/28/2025,Maintenance/Custodial/,Encampment K-12,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
93,Temporary Summer Help,4/29/2025,Maintenance/Custodial/,Encampment K-12,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
94,Temporary Summer Help,4/10/2025,Maintenance/Custodial/,H-E-M Junior/Senior High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
95,Temporary Summer Help,4/10/2025,Maintenance/Custodial/,Saratoga Elementary School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
96,Occupational Therapist(s),12/22/2023,Student Support Services/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
97,Speech Language Pathologist(s),3/4/2022,Student Support Services/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
98,Substitute Bus Driver 2024/2025 School Year,6/13/2024,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
99,Substitute Classroom/Special Education Aide 2024/2025 School Year,6/13/2024,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
100,Substitute Cook Helpers 2024/2025 School Year,6/13/2024,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
101,Substitute Custodian 2024/2025 School Year,6/13/2024,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
102,Substitute Teacher 2024/2025 School Year,6/13/2024,Substitute/,CCSD#2,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
103,Route/Activity Bus Driver(s),2/24/2025,Support Staff/,Saratoga Middle High School,https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1,Carbon County School District 2,5/23/2025
104,Junior High School (7-8) Head Football Coach,4/16/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
105,Junior High School (7-8) Head Wrestling Coach,4/16/2025,Athletics/Activities/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
106,Elementary Classroom Teacher (6th Grade),4/22/2025,Elementary School Teaching/,Glenrock Intermediate School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
107,Food Service Van Driver - (Part -Time),5/8/2025,Food Service/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
108,Physical Education/Health Teacher (Grades 7-12),5/7/2025,High School Teaching/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
109,Junior High Language Arts Teacher (Grades 7-8),5/15/2025,Junior High Teaching/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
110,Custodian,5/6/2025,Maintenance/Custodial/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
111,Secretary - Jr/Sr High School,5/7/2025,Secretarial/Clerical/,Glenrock Jr/Sr High School,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
112,School Psychologist,5/20/2025,Student Support Services Certified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
113,Speech Therapist/Speech Pathologist,5/3/2024,Student Support Services Certified/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
114,Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help,3/26/2019,Substitute/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
115,"Bus Driver (Route, Activity, Sub)",4/13/2023,Transportation/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
116,Transportation Director,1/31/2024,Transportation/,Converse County School District #2,https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1,Converse County School Distrcit 2,5/23/2025
117,Title I Reading Coach at Elementary Schools,4/29/2025,Elementary School Teaching/,Elementary Schools,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
118,DRC Field Crew,5/19/2025,Recreation/,Douglas Recreation Center,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
119,DRC Lifeguard Supervisor,5/7/2025,Recreation/,Douglas Recreation Center,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
120,DRC Lifeguard,11/14/2024,Student/,Douglas Recreation Center,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
121,Certified Occupational Therapy Assistant (COTA),3/21/2025,Student Support Services,Converse County School District #1,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
122,Speech/Language Pathology Assistant (SLPA),4/4/2025,Student Support Services,Converse County School District #1,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
123,Elementary SPED Teacher,4/23/2025,Student Support Services,Elementary Schools,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
124,DMS Special Education Teacher,5/8/2025,Student Support Services,Douglas Middle School,https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1,Converse County School District 1,5/23/2025
125,Assistant High School Football Coach,4/14/2025,Athletics/Activities/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
126,Assistant HS Girls Basketball Coach,4/25/2025,Athletics/Activities/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
127,Assistant High School Volleyball Coach,3/20/2025,Athletics/Activities/,Sundance Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
128,Assistant High School Volleyball Coach,3/20/2025,Athletics/Activities/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
129,Head High School Football Coach,2/25/2025,Athletics/Activities/,Sundance Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
130,Head HS Girls Basketball Coach,4/25/2025,Athletics/Activities/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
131,JH Boys Basketball Coach,5/21/2025,Athletics/Activities/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
132,JH Girls Wrestling Coach,3/20/2025,Athletics/Activities/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
133,JH Boys Wrestling Coach,3/20/2025,Athletics/Activities/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
134,2nd Grade Teacher,5/13/2025,Elementary School Teaching/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
135,K-12 Music Teacher,5/20/2025,High School Teaching/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
136,Part-Time Custodian,5/20/2025,Maintenance/Custodial/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
137,Part-Time Summer Custodian,5/21/2025,Maintenance/Custodial/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
138,Substitute Bus Drivers,11/2/2023,Substitute/,District Wide,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
139,Substitute Custodian,2/8/2024,Substitute/,District Wide,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
140,Substitute Paraprofessional,2/8/2024,Substitute/,District Wide,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
141,Substitute Teacher,2/8/2024,Substitute/,District Wide,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
142,Full-Time Cook,5/20/2025,Support Staff/,Sundance Elementary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
143,Full-Time SPED Paraprofessional,4/24/2025,Support Staff/,Sundance Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
144,Full-Time SPED Paraprofessional,5/20/2025,Support Staff/,Moorcroft Elementary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
145,Full-Time SPED Paraprofessional,5/20/2025,Support Staff/,Moorcroft Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
146,Route Bus Driver - Sundance,5/20/2025,Support Staff/,Sundance Secondary,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
147,Route Bus Driver - Hulett,5/20/2025,Support Staff/,Hulett K-12,https://www.applitrack.com/crook/onlineapp/default.aspx?all=1,Crook County school District 1,5/23/2025
148,Head 7th Volleyball Coach (At-Will),2/6/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,5/23/2025
149,Assistant 7th Volleyball Coach (At-Will),2/6/2025,Athletics/Activities/,Lander Middle School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,5/23/2025
150,Freshman Football Coach (At-Will),2/7/2025,Athletics/Activities/,Lander Valley High School,https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1,Fremont County School District 1,5/23/2025
